x,c(x),c.frac m,limit k
14.625,29.181300451319293140643688369711712610999159499912067549821801368194308369,147,102
14.640625,29.212624467525527939833869217225691454810972023093836096151017172709653466,148,102
14.65625,29.243948323651572958364385801659481422059576718251509065660633736623866342,147,101
14.671875,29.275272020218684695171699477310516814218294390345557698616026359618004059,148,101
14.6875,29.306595557745848136249770675772614180962120032044412605291649734590924579,147,101
14.703125,29.337918936749789173877856835167625589798147560915423071321393655747819942,148,101
14.71875,29.369242157744986944067612077195871163579986817199734946792226086458445531,148,100
14.734375,29.400565221243686082860061166471046509102234820289368544922481347035524541,149,100
14.75,29.431888127755908902097443628292866519445245781226284531544332102528454802,149,100
14.765625,29.463210877789467485289402923593854722254259457949478705895582757453738136,148,99
14.78125,29.494533471849975704187529663390471953274576801475403800633420036437965955,150,99
14.796875,29.525855910440861156676856377405457099892518860713931872355709246229579585,149,99
14.8125,29.557178194063377026587543727854832829182828458510087671559886508883767776,149,99
14.828125,29.588500323216613866024693682370311640407373691691523460030871395141285191,149,98
14.84375,29.619822298397511300808973439630936412239225178969548524525998513748018656,150,98
14.859375,29.651144120100869659615534254698101828571971196619986149977602990128832586,149,98
14.875,29.682465788819361527393561162596706182013840432681624038749556355114648065,149,98
14.890625,29.713787305043543223643692379697638347525828299927113578135047116594333104,150,97
14.90625,29.745108669261866206125500311199343857710625005877107055830781708994550851,150,97
14.921875,29.77642988196068840056222905458328738368838301736633705760998468327820841,150,97
14.9375,29.807750943624285456905035515181294311600011381733537365599691280678668476,150,97
14.953125,29.839071854734861932714082199450884700684656504136042456415602371090184758,151,96
14.96875,29.870392615772562404208978889285504061197299478652640291436677819582137243,152,96
14.984375,29.901713227215482505536267198249309749997671833692199023746723886554479679,150,96
15,29.933033689539679896796885945975842924733854529297279777564255981369389937,152,96
15.015625,29.96435400321918516137184584437239089765597717261403773665510411254756565,151,95
15.03125,29.995674168726012633079678659220445791903697389159593622731905944894597216,151,95
15.046875,30.026994186530171153694608289895853093062146573428467609598056307863453875,151,95
15.0625,30.058314057099674761349818600952501113662843120637594074888769722178497017,151,95
15.078125,30.089633780900553310345664850907283484466241530593495805305138011263292872,151,94
15.09375,30.120953358396863022878191710323390087969309739053393016201461786839007522,151,94
15.109375,30.152272790050696973198880663633152104605902724805268360375854879698234313,152,94
15.125,30.183592076322195504712152573241107039636420849907273004986175372651147558,152,94
15.140625,30.214911217669556580512796882148626260894791002069093051756803319249130678,152,94
15.15625,30.246230214549046067861186880090472453953201583496825316193349356276092495,152,93
15.171875,30.277549067415007957089870200945945983047158603212858913252455399313903177,153,93
15.1875,30.308867776719874515430894804413267691790662603397165744886857960706311879,152,93
15.203125,30.340186342914176376249042676430205712032459122542386800177224735431125337,152,93
15.21875,30.371504766446552564161995919715348361483905583096728005787318773650488931,152,92
15.234375,30.402823047763760456524352362466246039424696395090500837276032857379760078,153,92
15.25,30.434141187310685681748339859232734175312225699270645044577414323185448229,154,92
15.265625,30.4654591855303519549300496679450861445804614971903660200293611838693361,153,92
15.28125,30.496777042863930851246019240718984829501327572915959251817332415966353352,154,92
15.296875,30.528094759750751517581043048061750194633380201244750370019677764407105356,153,91
15.3125,30.559412336628310322844176256058772129190766904877871114326442095488348767,154,91
15.328125,30.590729773932280447426019788466881109466015063247778657482176125541467784,154,91
15.34375,30.622047072096521412246536129610206371861795836529237440901328705448785022,154,91
15.359375,30.653364231553088547838842763516420013131935441187555398989081478567489638,154,91
15.375,30.68468125273224240391066400846342752152000347512423760712651607083110147,154,90
15.390625,30.715998136062458099821391807248509565866804696781449632966398177825988427,155,90
15.40625,30.747314881970434616409011389808046949398655691623311512794010149337130653,155,90
15.421875,30.778631490881104029597488258556675911357426734452614115849978101513248865,155,90
15.4375,30.809947963217640686211588284658824285230867155636529529892405317728978959,154,90
15.453125,30.841264299401470322422512476443458052254251077973610770016671943025279856,155,90
15.46875,30.872580499852279125244171824690483196128088769722564809026656670772923298,155,89
15.484375,30.903896564988022737496405183180898119905083936574804563356757805333440481,155,89
15.5,30.935212495224935206647954050544647073467995338267766456288102468521836662,155,89
15.515625,30.966528290977537877948552029044515876276130680923201780360794637068529189,155,89
15.53125,30.99784395265864823225606329958486451935009967131404758912656692462444924,156,89
15.546875,31.029159480679388668961213326060998912168388545440733903341760517253510314,156,88
15.5625,31.060474875449195234409095846294495328510327709358436451611061390831131314,156,88
15.578125,31.091790137375826296213312685302417010058189932651954215382384476541323032,156,88
15.59375,31.123105266865371163855306707489281826651856766436879930862182609596218055,156,88
15.609375,31.154420264322258655958182979340196994818882182736252529577761872844105709,156,88
15.625,31.185735130149265614621078618938559132982467761457876054687379315823551193,158,88
15.640625,31.217049864747525367196937542487305195321253003297332687386711729836758884,157,87
15.65625,31.248364468516536135893372064035073877176588214376266590303670864645957909,158,87
15.671875,31.279678941854169395573148749508242354025707148217431833023012033987834873,158,87
15.6875,31.310993285156678180127720760245248706360630814328799978692492787021787563,157,87
15.703125,31.342307498818705337794142838402203408003231188518260524107856976305580789,157,87
15.71875,31.373621583233291735782647784247695623560085960261713107812361889847939277,157,86
15.734375,31.404935538791884414579134454362697500728441884931145842077374891612322046,157,86
15.75,31.436249365884344692283816674411345416877740133955722702249086241218960319,157,86
15.765625,31.46756306489895621934430971813988092706012455954460752227136501566068946,157,86
15.78125,31.498876636222432984038485866628437448069244551786996792140873597400253268,157,86
15.796875,31.530190080239927269059512742900588047297102491171672302471751250392050073,158,86
15.8125,31.561503397335037559552597334386909322472978047052235067578028959000313161,159,86
15.828125,31.592816587889816402950094590260171824059320201075739710988550425434142573,159,85
15.84375,31.624129652284778220948801936310482099414225949181993904947815282865070794,159,85
15.859375,31.655442590898907073970449713948917387902921258422753716369351578336242837,158,85
15.875,31.686755404109664378443612152359750084830897627789037122677464771795331662,159,85
15.890625,31.718068092292996577242503757069217456858283434603723246317433713455399585,158,85
15.90625,31.74938065582334276361539168059298599396669533275082411555421976015448101,159,85
15.921875,31.780693095073642258932645470682554943740570305465383570325813418606389378,159,84
15.9375,31.812005410415342144581761311280905556338687858576438386665649287420555221,159,84
15.953125,31.843317602218404748334038225801762845673234943221824991627450795859139274,159,84
15.96875,31.87462967085131508550494844982485012215588325163700834921547285780070949,159,84
15.984375,31.905941616681088255227633051653803247697884349908247129765947005000910776,159,84
16,31.937253440073276792156366638123575826533028757343120295456289310554394215,160,84
16.015625,31.968565141391977973914271386052486350233822243449514719383745401319802495,160,84
16.03125,31.999876720999841084597020446031338230442439763130906740426221160518622576,160,83
16.046875,32.031188179258074634641753736753924617679255569008993164983300948351834618,160,84
16.0625,32.062499516526453537367935049416949241764125543302163897589403425494499204,161,84
16.078125,32.093810733163326242494407980088989675649173772910733190745078543624534543,160,84
16.09375,32.12512182952562182693445927321007910354011573990101066805731325228186437,161,83
16.109375,32.156432805968857043168271463952778914278746169663380380190198362319158357,161,83
16.125,32.187743662847143325489742026012259636991614791821089466336791997993535326,161,83
16.140625,32.219054400513193754422263341968830352421225919841937970634085041158124447,161,83
16.15625,32.250365019318329979595696495634739737542860353822409595047578489491918879,162,83
16.171875,32.281675519612489101374431922162088110156320048421594741746086821942763712,161,83
16.1875,32.312985901744230511524111126975638054938141350705559295288217605557192941,162,83
16.203125,32.344296166060742693202285786020147802062296683242055448325135961908325212,162,82
16.21875,32.37560631290784998055601335695611151827473117180479436902716922966481983,162,82
16.234375,32.406916342630019278207131655713892885308926390097316062806729525340057379,161,82
16.25,32.438226255570366740903718479443169123333476348368558734197742218613892626,162,82
16.265625,32.469536052070664413614026081868972707318927733581761928787563204304836525,162,82
16.28125,32.500845732471346832336983929134087304658136736445498959514777793021882885,162,82
16.296875,32.532155297111517585901186484339619337372923095524560444775554337132020922,162,82
16.3125,32.563464746328955839022125590356704829632754160787683978363190516233362478,163,81
16.328125,32.59477408046012281688528914840747928804284607828176935584606276196161922,165,81
16.34375,32.626083299840168251520629031880916080078676007757895984196323231148187588,163,81
16.359375,32.657392404802936790231801340454716480729353428481095708521127345563248956,163,81
16.375,32.688701395680974366341501000525938017544217631260906977352750369707377402,163,81
16.390625,32.720010272805534532512150167965195892632913757713964382244651585044998782,164,81
16.40625,32.751319036506584756899155704098863139652552075170540529800318419273728105,163,81
16.421875,32.782627687112812682391924993405115453106507147240929163386794934133496995,163,81
16.4375,32.813936224951632349195821371490720130711896864654958975232621478519813317,164,80
16.453125,32.84524465034919038100625025627351933474837384141590008250905044593993794,164,80
16.46875,32.876552963630372135024094547653983322580790589643375900555525416430554792,164,80
16.484375,32.907861165118807816059762806964159140661793511306304416639980419960972874,164,80
16.5,32.939169255136878554971175974679796938228513846631111949058875008589174106,164,80
16.515625,32.970477234005722451679097762694572294305190862418701957237428689100559309,165,80
16.53125,33.00178510204524058300131019716215259454711323683660250466018400778544462,165,80
16.546875,33.033092859574102975545248922623173172091777517725432042316077632683642554,165,80
16.5625,33.064400506909754543896842642771794753795339342302196107375153645434499852,165,79
16.578125,33.095708044368420994341447304491719002931308636593257789395946102339042359,165,79
16.59375,33.127015472265114694350928168183948796239081047397847440261033536677479485,166,79
16.609375,33.158322790913640508069121589145149352654832638798752345774383701021571767,165,79
16.625,33.189630000626601598026103003789825715989029045079180834851752256935650948,165,79
16.640625,33.220937101715405193309898114501577946582285066562000074659817597263468537,166,79
16.65625,33.252244094490268324422500443194443591605670986324867343800949393645560089,166,79
16.671875,33.283550979260223525045300123277034207292316251711381851691688059032087718,166,79
16.6875,33.314857756333124500937285871298662443071948635995774721572063624719969729,166,78
16.703125,33.346164426015651766187654373403996371122056047317891617531923966572985688,166,78
16.71875,33.377470988613318247042748689725105849163008109877833514196479980292342567,167,78
16.734375,33.408777444430474853525549575480408421763940000389512771788680807958642421,167,78
16.75,33.440083793770316019064260695882846063970600533769654619710502033760262307,166,78
16.765625,33.471390036934885208344860429590623481208614314753980290269977008181354674,167,78
16.78125,33.502696174225080393600839170502958980687638997854534214666583799475888081,167,78
16.796875,33.53400220594065949955170160986649002491718905399712742178809154786939719,167,78
16.8125,33.565308132380245817200188271069473881984411540524902498801179658919393581,168,78
16.828125,33.596613953841333386696559440795759000446504555507600847164657139488636392,167,77
16.84375,33.627919670620292349476687456487226424924294475138651182115462960303641758,167,77
16.859375,33.659225283012374269879119936867033511370277961179257617237480402777417313,168,77
16.875,33.690530791311717426444706846581187517940007247931512076361435615665540114,168,77
16.890625,33.721836195811352073100828136210395753893325277412334287210102762663449668,168,77
16.90625,33.753141496803205670430715964772037458818372786789746155600122503212278257,168,77
16.921875,33.784446694578108087226836064538123176585406719118218953354468081373936876,169,77
16.9375,33.815751789425796772525776520068277118093949854322973309198004863479390379,169,77
16.953125,33.847056781634921898320588978674706883313157576705448120045708675876515459,169,77
16.96875,33.878361671493051473145036963309403305293158619162473458161875097870096852,169,76
16.984375,33.909666459286676426722728397620605231514038026458671057710784912427211306,169,76
17,33.940971145301215665872644554496394479485841185829077957129998289447287961,169,76
17.015625,33.97227572982102110186112528291601780540053486233203521782362329729814229,170,76
17.03125,34.003580213129382649388930433754532131056153877713671433165513259817958432,172,76
17.046875,34.034884595508533197400569774981858257455441302126410870669751417631121443,169,76
17.0625,34.066188877239653551901678243354918227481193472853828828620820544552387211,170,76
17.078125,34.097493058602877350968810007341938462042359322260406697858463631194064052,170,76
17.09375,34.128797139877295952134633399976938878033056740087676670444415576621023796,169,76
17.109375,34.16010112134096329233012920715667863926806714033375272803743373797512997,171,75
17.125,34.191405003270900720564026954285982946596566887490937520970244971174033837,170,75
17.140625,34.222708785943101803518357611048246700194592260526495627746162848439238881,170,75
17.15625,34.254012469632537104237656420484120240042794648040281850995991088025037107,170,75
17.171875,34.285316054613158934088016245708104942542042017033323154002714901172202602,171,75
17.1875,34.316619541157906078160869807819165839548707103779981675589599325257040319,171,75
17.203125,34.347922929538708494295068355327692122916343802232099206927245752059872939,170,75
17.21875,34.379226220026491985889524553295671235190143989282048912018123668585723269,172,75
17.234375,34.410529412891182848677398605033927682235051917201148838024478691920899944,171,75
17.25,34.441832508401712491631528717367074814685415275357329115949380745097965501,172,75
17.265625,34.473135506826022032169539889981721945928563873561649704890680670273795849,171,74
17.28125,34.504438408431066865825808549093534118239385209826349334685013013666994914,172,74
17.296875,34.53574121348282121055621465552780368645226958253552700098595862612408156,172,74
17.3125,34.567043922246282625840377498265041411584775397586219637096303056435442991,174,74
17.328125,34.598346534985476506744846338539740365915932879472635749606097457485217847,172,74
17.34375,34.629649051963460553109502299690590438960607692990016033524377650266705053,173,74
17.359375,34.660951473442329214018223308137960257396269608875634037692319119356134567,172,74
17.375,34.692253799683218107713669386092328816461209333638661143981483260833079622,172,74
17.390625,34.723556030946308417114861082836289725210391754965289117063673262526183393,173,74
17.40625,34.754858167490831261095049215600348790757848512239113832190591507031458038,173,74
17.421875,34.786160209575072041676209281052537385294431594414298545474886348508886563,174,73
17.4375,34.81746215745637476729533880307264472177001830934900873901450373433099436,173,73
17.453125,34.848764011391146352296590411547029994072032777766735244875927177116439207,173,73
17.46875,34.880065771634860892802137511087055539437756817134184909111163866750581702,173,73
17.484375,34.911367438442063919113542909444528438130574698674466191218446213564925093,173,73
17.5,34.94266901206637662479428364547606966243731983762217135132839209588479259,174,73
17.515625,34.973970492760500072582977399193443521635052796887485536829680494050069813,176,73
17.53125,35.005271880776219377285757196010473288713711811119473460327620513146440287,173,73
17.546875,35.036573176364407865795151548914785068327952600170255233192280417415481746,174,73
17.5625,35.067874379775031214381746631973714916422517226644040555242383437266542309,176,73
17.578125,35.099175491257151563403835463202029951145476027784111673228560023245955272,174,73
17.59375,35.130476511058931609579196312093189264082613063843524977300689119151991394,174,72
17.609375,35.161777439427638675962088555599645017510307208111895579855477918577210453,174,72
17.625,35.193078276609648759767508905421228258472548764280146243697240670411515138,174,72
17.640625,35.224379022850450558183714239321015709659764365394078190417689610077079948,176,72
17.65625,35.255679678394649472312989110840187457650545843958688449576552209267167596,175,72
17.671875,35.286980243485971589379616307031188990979293984311734526513045504029002963,175,72
17.6875,35.318280718367267643342997495266070706970498642305022713139977461219294497,175,72
17.703125,35.349581103280516954052867971179669200830758157907555994127116848929682353,175,72
17.71875,35.380881398466831345082554714523577405386394883169527803062419356124045148,176,72
17.734375,35.412181604166459040375240303049148491003683025001104282508338213579169896,176,72
17.75,35.443481720618788539837216652174459246849552246861728558013042047050040693,176,72
17.765625,35.474781748062352474011141966537116245846156266535789405731836755807855531,176,71
17.78125,35.506081686734831437961351635747223109235296850261237151004755247112816148,176,71
17.796875,35.537381536873057804502319008619126218477330343873944761694174836286602876,178,71
17.8125,35.568681298713019516900414966486267687317970806639159261021616391411813344,179,71
17.828125,35.599980972489863861178175916215380055855800917683748902720242425997125333,177,71
17.84375,35.631280558437901218149358167266537964897837667641789321438619473059568401,177,71
17.859375,35.662580056790608795312132575326077225625366447276039377154564566220765358,177,71
17.875,35.693879467780634338726856759093949678319163932933042910163059286373631672,177,71
17.890625,35.725178791639799825003953058844002529137525186345393143268053253112497702,178,71
17.90625,35.756478028599105133526518638180235398460637713193034055306642945506248936,177,71
17.921875,35.787777178888731699031399667439181359195511065676689440566580690580660101,177,71
17.9375,35.819076242738046144671574302555373581791375794157914244048793773547410711,178,71
17.953125,35.850375220375603895681809121685693621465007026020821908344304315584207953,178,70
17.96875,35.881674112029152773768680738899529242604191048729687936984423566442446668,178,70
17.984375,35.912972917925636572345188415846321531496469410042144786493364554270161495,178,70
18,35.944271638291198612729324575205465247671718707931402159731656385246394963,178,70
18.015625,35.97557027335118528142511812122797255401203287331551800488776238534202872,178,70
18.03125,36.00686882333014954860382033073747378227359471211691798473097802337444208,180,70
18.046875,36.038167288451854467902064731126278992791162793926664791619917558881041133,179,70
18.0625,36.069465668939276657653000769323611027251695359223722465510581071612376229,179,70
18.078125,36.100763965014609763665576137191420683495814173119038286202597201118507166,179,70
18.09375,36.13206217689926790366632429467603136954210843962343140752655587052545251,179,70
18.109375,36.163360304813889093517201963256403219618575872256577614702533170901237512,179,70
18.125,36.194658348978338655322216090308442121894606988321841793886101708056044006,180,70
18.140625,36.225956309611712607534780952050858731396450182804255932268664894735848238,180,70
18.15625,36.257254186932341037176953611421741576034772167551390804728811178182306277,179,69
18.171875,36.288551981157791454280909820789057686617762364707944746493661267412010284,180,69
18.1875,36.319849692504872128662242601612183192042003458351630171195831063557069791,180,69
18.203125,36.351147321189635409133892088385416150686737344359858295675367707045740277,181,69
18.21875,36.382444867427381025268747737293130047551504034727616255238769421348767705,180,69
18.234375,36.413742331432659371818202616413629963529447312750570315907561131280362238,180,69
18.25,36.445039713419274775893184159981899991648949946977764441907640523952576603,181,69
18.265625,36.476337013600288747013436430644795846241926805507003831048114652978969826,180,69
18.28125,36.507634232188023210130085537822218602088847405478739533947551312910388474,180,69
18.296875,36.538931369394063721725782354747080891713711615374896003229961450235966843,181,69
18.3125,36.570228425429262669095985009528922753144851266566528594375014424204753722,181,69
18.328125,36.601525400503742452914217745209692923409416846282091393176747233752304355,181,69
18.34375,36.632822294826898653183422599294317849980010513907989074369751837683491754,182,69
18.359375,36.664119108607403178674805894176752718844094882886380400908535659792512874,182,68
18.375,36.695415842053207399954872706267197482933780950220481968327519422388855735,182,68
18.390625,36.726712495371545266100639243965262115122039399375972043854010509657143067,181,68
18.40625,36.758009068768936405202315363903390853706055798154764762164271415382765807,182,68
18.421875,36.789305562451189208752057242565162685449266227411709464587841694847393594,182,68
18.4375,36.820601976623403900016703448393566502028568084949866582392336016339690586,182,68
18.453125,36.85189831148997558649172628023847598254291362771943474052926991214340828,183,68
18.46875,36.883194567254597296532954204302975526822238603947335991442996169325092244,183,68
18.484375,36.91449074412026300026195048694190992195882442857401376987807005793899067,182,68
18.5,36.945786842289270614840267638499597589709186004614927911309193997601191864,182,68
18.515625,36.977082861963224994207137008048435061339582959459861947873734196304425445,183,68
18.53125,37.008378803343040903374497755047650549031017986339758455163734495190804378,183,68
18.546875,37.039674666628945977372619426658782123119095931873192806643227759995226757,183,68
18.5625,37.070970452020483664938927444239558224019047210595151064332264615778598412,183,67
18.578125,37.102266159716516157042000905325175404719042453903321357192095380910931243,184,67
18.59375,37.133561789915227300332077194551896361560579732885967917523019708255456026,184,67
18.609375,37.164857342814125495608767925256375470319914132873584563291950532310809618,184,67
18.625,37.196152818610046581396065660082286614950762845034966847035800310147395042,184,67
18.640625,37.227448217499156702714100641439671922381978601333834315261330649987456026,184,67
18.65625,37.258743539676955165136491359092540351728763407977118004189111749464302028,184,67
18.671875,37.290038785338277274221522150897589927989424402188998046241992980713233619,184,67
18.6875,37.321333954677297160404775132578680604333573217068840061699579795802927322,185,67
18.703125,37.352629047887530589440242542587101263741334492042451095145614537034135244,184,67
18.71875,37.38392406516183775847634902814401224003922191178933352182492380556034691,184,67
18.734375,37.415219006692426077852721448449932924786884063505518811306884429639911732,186,67
18.75,37.446513872670852938702956391117995882710211920425157875515242245646534167,185,67
18.765625,37.477808663288028466448052748860160494636002831438983066949172935346304539,185,67
18.78125,37.50910337873421826026459834641807198935298665943996381052038469896992152,185,67
18.796875,37.540398019199046118611225704140459315398799806408462952755014834768991843,186,66
18.8125,37.571692584871496750896282536289063002838593030785311611408926006318136272,186,66
18.828125,37.602987075939918475369097471287961847265021038246829681847651305002088127,187,66
18.84375,37.634281492592025903316660710256704212699016660975031430301439643966839399,186,66
18.859375,37.66557583501490260964698287217903138899448128262595787853539193432137189,186,66
18.875,37.696870103395003789939843072199056153491245967218573374970071984966591563,188,66
18.890625,37.728164297918158904045089307394441550635036741369635688752159504260020359,186,66
18.90625,37.759458418769574306308110445882826588751341716758467812008590976305521355,187,66
18.921875,37.790752466133835862501559494543861024321626084494755914075462466144997895,187,66
18.9375,37.822046440194911553541872322590632906270388288319598380625216956344943393,187,66
18.953125,37.853340341136154066068594607638947420929544868746149749302871736095654322,187,66
18.96875,37.884634169140303369964002413067441398869968801732018289981976752321477926,187,66
18.984375,37.915927924389489282889978465927775509263365953517972793105805170443126664,189,66
19,37.947221607065234021918586849365970363724226602576187800726950257114735651,188,66
19.015625,37.978515217348454742332273418685839442995516936789652494373349436846943017,187,66
19.03125,38.009808755419466063669107762371322209114101985669291827354999137539870966,188,65
19.046875,38.041102221457982583087974925446421666114591663851959556078124595939820523,187,65
19.0625,38.072395615643121376128121359658489914088279792860037230933257203644049189,188,65
19.078125,38.103688938153404484936959630597723126661710488835900016788145845512215323,189,65
19.09375,38.134982189166761394039540263790602267671211730818918607198683276903760695,189,65
19.109375,38.16627536886053149372260671810498461582609444569637417722545304555658712,188,65
19.125,38.197568477411466531105660803853563420172501049883822424573277783734562096,188,65
19.140625,38.228861514995733048970980883448019058679745129735127504958181170067181678,189,65
19.15625,38.260154481788914812424053873296556963594073035539809887573020886080047644,189,65
19.171875,38.291447377966015223455404376098513001939666184850310919237578000919874555,189,65
19.1875,38.322740203701459723474330182301915600722117305318061385942787308000865808,190,65
19.203125,38.354032959169098183884582858065815612618858873102292048058323461149011409,189,65
19.21875,38.385325644542207284771565154700349925764279664306480792982257154393120461,189,65
19.234375,38.416618259993492881770153501611624850673702530788486618105774697549874594,190,65
19.25,38.447910805695092361181793851896745770450458879007553209109010886298264346,190,65
19.265625,38.479203281818576983409062607828502197312237728114889289399796821466737345,190,65
19.28125,38.510495688534954214775431233719103270037404873453841139411487362562258453,192,64
19.296875,38.541788026014670047797523437502950827815694897936153504791824578977906603,191,64
19.3125,38.573080294427611309976707441537312586181041762655520179031680222611954641,191,64
19.328125,38.604372493943107961176422839554429088363374840223965283966530385749058973,191,64
19.34375,38.635664624729935379651201822633892927980921231486754854910710469985878584,191,64
19.359375,38.66695668695631663679290812497965910413066006291389826003450134948119233,190,64
19.375,38.698248680789924760659283862913553701681496469654594661127606576043021861,192,64
19.390625,38.729540606397884988349464490818081749999905345736654367093970251875026827,191,64
19.40625,38.760832463946777007290695349004298233458874077707065461149649787083313765,191,64
19.421875,38.792124253602637185500059704118798665342218835783245965147796799778945946,192,64
19.4375,38.82341597553096079088460775645305874725553719908240848303434698025540878,191,64
19.453125,38.854707629896704199642858784333791532832260750513391611990731076835063658,192,64
19.46875,38.885999216864287093830234387847522521464662782075710856577359178062728636,191,64
19.484375,38.917290736597594648150569656914112089688243916133506005511228518597541518,191,64
19.5,38.948582189259979706035440996833120938499487561323306385039938848378701009,192,64
19.515625,38.979873575014264945072644272774779745385218469358083957251585570619261004,192,64
19.53125,39.011164894022745031844754858393082721870371050734560749856441868886495024,192,64
19.546875,39.042456146447188766238302068147236730695551337999507026405981996135284444,193,63
19.5625,39.073747332448841215283694293598049403494027086623392059850229978777556917,193,63
19.578125,39.105038452188425836585637926687927062232209937777067179378183841845815123,195,63
19.59375,39.136329505826146591403402813826288518515183981022420690526935621933550507,192,63
19.609375,39.167620493521690047439899519712743734572532560796695726691849802321452805,193,63
19.625,39.198911415434227471398149065679598106554203827936906075156110322802951944,194,63
19.640625,39.230202271722416911363344020577163624206315686759124545657729202711102969,193,63
19.65625,39.261493062544405269068320839724705722275017171426986383601138795985087158,196,63
19.671875,39.292783788057830362099887146279948495112625729247437078197400256429387266,193,63
19.6875,39.324074448419822976103074206820765807684375918167318543096959500430776438,194,63
19.703125,39.355365043787008907040014146468378483095109860304091938960969885378135591,194,63
19.71875,39.386655574315510993559773456198935336107225705883778553861294048451706344,193,63
19.734375,39.417946040160951139535109043977165670888316174975620860037063161356317804,195,63
19.75,39.449236441478452326821750450087781454332814600379838969002655089497222586,194,63
19.765625,39.480526778422640618295451863820000356675667846943322025491977046070951576,194,63
19.78125,39.511817051147647151221700221955143750451082141434429799517339720865146703,194,63
19.796875,39.543107259807110121012610917986683230847831970532390656173197208958094223,195,63
19.8125,39.574397404554176755425190483527184541342274941333582189069723224497958968,195,63
19.828125,39.605687485541505279254795998977154392079926936034257003596251473401695176,196,62
19.84375,39.63697750292126686957727392848381847713421232356055934452323880457256275,196,62
19.859375,39.668267456845147601592916533925665380430851628092174275365415479506289979,195,62
19.875,39.699557347464350385125031983727023050314782008180304787524231092798941625,195,62
19.890625,39.730847174929596891825584714523570260097106614393385468930685272570216894,196,62
19.90625,39.762136939391129473140025507032069518846548144289024173988566441890788396,196,62
19.921875,39.793426640998713069083096082071500259297719689004413925518305506181065691,196,62
19.9375,39.824716279901637107877060788860414766046323336041196572073255303302588656,197,62
19.953125,39.856005856248717396503488125973745910947434432534721979571819842752218681,196,62
19.96875,39.887295370188298002219377386351549614917923712770603814845453711736794982,198,62
19.984375,39.918584821868253125088100632353744638489947067332108820430500184512700882,196,62
20,39.949874211435988961575307466060030074331998485385802762005355977730667116,200,62
20.015625,39.981163539038445559259619645002119537236499472858205809567447850627225644,198,62
20.03125,40.012452804822098662707624485631997884555264210182912781343546760516588402,198,62
20.046875,40.043742008932961550562360177585704475305510446540601764737557507043249387,198,62
20.0625,40.075031151516586863894172582871063401373998112295101300253561235515945586,199,62
20.078125,40.106320232718068425862511797325391213481288031205204583116152914792787012,197,62
20.09375,40.137609252682043052736927689051221538777340007712302578441363379378838493,197,62
20.109375,40.168898211552692356325216782198785985515633870261101558614489869566925545,197,61
20.125,40.200187109473744537856368206734735045154402943447961139019980552269523482,199,61
20.140625,40.231475946588476173365653968184274952890833548101682089520282741655041999,197,61
20.15625,40.262764723039713990628908488379496037069858954577600303434998011520766982,198,61
20.171875,40.294053438969836637692744211763711042675966003809453114574175718187203386,200,61
20.1875,40.325342094520776443047154044714757332795422793227540236785336560051150403,198,61
20.203125,40.356630689834021167486657480733758409056532970817094437339942219852527201,199,61
20.21875,40.387919225050615747705855445422332706380012049071353406034671317921435909,199,61
20.234375,40.419207700311164031674969155310038695558530368892697431182212974024398422,199,61
20.25,40.450496115755830505840650607309721535864788790346937683228036871667696795,200,61
20.265625,40.481784471524342014197066684530164221209229328716918785872382100992564662,199,61
20.28125,40.513072767755989469271975263164476731040293201711387644157075415109174876,199,61
20.296875,40.544361004589629555072230118141695972003159132670519195396734029657430954,201,61
20.3125,40.57564918216368642203287183626077112218201846421548325245729572257657043,200,61
20.328125,40.60693730061615337401368433884173267259359204870073688500205861066799273,201,61
20.34375,40.638225360084594547386820975886934995862646854966443792444878768258317777,202,61
20.359375,40.66951336070614658225883046484034918606433507022078222949084756185861464,200,61
20.375,40.700801302617520285870141193894182568483126421221654972806507480679440593,201,61
20.390625,40.732089185955002288214792577182242488685115466664251303418354384902710943,200,61
20.40625,40.763377010854456689922934222013219808094035145736443662974787481362407111,200,61
20.421875,40.794664777451326702448347631560111047309916700238697778301298292538213074,200,60
20.4375,40.825952485880636280602981005289651131836796902252123062355700354261586374,201,60
20.453125,40.857240136276991747480225399171643132655368818411167669707227179889466944,201,60
20.46875,40.888527728774583411808400053763413301398810048206824098397490350823193741,200,60
20.484375,40.919815263507187177775656076156267691824433095513246053981402480628521247,201,60
20.5,40.9511027406081661473672508571605826837856585765208633545276630669901243,202,60
20.515625,40.982390160210472215255890603779474004283530495617693943638031460581133023,202,60
20.53125,41.01367752244664765628558515488578685030355781431538386153714523899393914,203,60
20.546875,41.044964827448826705589207811102691087774926136658162308516059611390970702,201,60
20.5625,41.076252075348737131379703234343894679659566343641968320259397538585920492,202,60
20.578125,41.107539266277701800454638544563907076013926639575051885953107282633569052,203,60
20.59375,41.138826400366640236453546547388332856053336552041820418843440887242483749,202,60
20.609375,41.170113477746070170907265552942127242448342447430138979176462785745616276,202,60
20.625,41.201400498546109087118237479989108730563771829684825802255469272671202359,202,60
20.640625,41.232687462896475756910484867172461882104225995809494239121877089754524265,202,60
20.65625,41.263974370926491770287748021550716260165860457790077925335786754228874864,202,60
20.671875,41.295261222765083058038025810716513085692205990775977566539627673112168191,203,60
20.6875,41.326548018540781407322527535637592002699431815956543799994810468345646105,203,60
20.703125,41.357834758381725970286808894152492874970130419579658561276214619176593542,203,60
